date,title,url
2014-11-20,"Ebola shield weak, ports still lack thermal scanners",http://timesofindia.indiatimes.com//city/mumbai/Ebola-shield-weak-ports-still-lack-thermal-scanners/articleshow/45211245.cms
2014-07-05,"Hospitals lack enoughbeds, admits government",http://timesofindia.indiatimes.com//city/patna/Hospitals-lack-enoughbeds-admits-government/articleshow/37798085.cms
2014-07-05,"1 lakh Bangalore buildings lack fire safety",http://timesofindia.indiatimes.com//city/bengaluru/1-lakh-Bangalore-buildings-lack-fire-safety/articleshow/37805177.cms
2014-07-05,"New medical colleges to come up in Rajasthan, but lack of faculty members could hamper move",http://timesofindia.indiatimes.com//city/jaipur/New-medical-colleges-to-come-up-in-Rajasthan-but-lack-of-faculty-members-could-hamper-move/articleshow/37818662.cms
2014-04-05,"Accidents on Sion-Panvel highway due to lack of streetlights, say residents",http://timesofindia.indiatimes.com//city/navi-mumbai/Accidents-on-Sion-Panvel-highway-due-to-lack-of-streetlights-say-residents/articleshow/33247899.cms
2014-08-31,"SNDL staffers hamstrung by lack of legal status",http://timesofindia.indiatimes.com//city/nagpur/SNDL-staffers-hamstrung-by-lack-of-legal-status/articleshow/41298164.cms
2014-08-31,"TB epidemic driven by lack of food in India",http://timesofindia.indiatimes.com//india/TB-epidemic-driven-by-lack-of-food-in-India/articleshow/41312849.cms
2014-10-02,"State BJP leaders lack stature: Raj Thackeray",http://timesofindia.indiatimes.com//city/nagpur/State-BJP-leaders-lack-stature-Raj-Thackeray/articleshow/44026785.cms
2014-10-02,"Sarita Devi showed lack of sportsmanship, say Asian Games organisers",http://timesofindia.indiatimes.com//asian-games-2014/india-at-incheon/Sarita-Devi-showed-lack-of-sportsmanship-say-Asian-Games-organisers/articleshow/44072308.cms
2014-02-24,"Firemen rue lack of blaze-fighting gear",http://timesofindia.indiatimes.com//city/bengaluru/Firemen-rue-lack-of-blaze-fighting-gear/articleshow/30920908.cms
2014-04-04,"Over 20% state households lack electricity, sanitation",http://timesofindia.indiatimes.com//city/goa/Over-20-state-households-lack-electricity-sanitation/articleshow/33193932.cms
2014-12-16,"85% of railway coaches lack fire safety warning systems, admits minister",http://timesofindia.indiatimes.com//india/85-of-railway-coaches-lack-fire-safety-warning-systems-admits-minister/articleshow/45529524.cms
2014-11-22,"Bihar woman leaves husband's house for lack of toilet",http://timesofindia.indiatimes.com//city/patna/Bihar-woman-leaves-husbands-house-for-lack-of-toilet/articleshow/45239441.cms
2014-06-26,"Injured victims face lack of facilities at PMCH",http://timesofindia.indiatimes.com//city/patna/Injured-victims-face-lack-of-facilities-at-PMCH/articleshow/37214311.cms
2014-06-26,"Series of murders puts focus on lack of safety for seniors",http://timesofindia.indiatimes.com//city/chennai/Series-of-murders-puts-focus-on-lack-of-safety-for-seniors/articleshow/37225549.cms
2014-01-22,"Fair shows lack of English versions of Tamil works",http://timesofindia.indiatimes.com//city/chennai/Fair-shows-lack-of-English-versions-of-Tamil-works/articleshow/29175391.cms
2014-02-02,"Child deaths due to lack of facilities: Audit",http://timesofindia.indiatimes.com//city/nashik/Child-deaths-due-to-lack-of-facilities-Audit/articleshow/29735547.cms
2014-06-22,"Commissionerate rues lack of senior cops",http://timesofindia.indiatimes.com//city/nashik/Commissionerate-rues-lack-of-senior-cops/articleshow/36974755.cms
2014-09-16,"James Foley's family felt lack of guidance by US",http://timesofindia.indiatimes.com//world/us/James-Foleys-family-felt-lack-of-guidance-by-US/articleshow/42605909.cms
2014-07-15,"19 UCMS doctors quit citing lack of pay parity",http://timesofindia.indiatimes.com//city/delhi/19-UCMS-doctors-quit-citing-lack-of-pay-parity/articleshow/38401156.cms
2014-07-15,"Study points to haphazard devpt, lack of tourism policy in state",http://timesofindia.indiatimes.com//city/goa/Study-points-to-haphazard-devpt-lack-of-tourism-policy-in-state/articleshow/38409864.cms
2014-07-17,"England dominate but lack intensity",http://timesofindia.indiatimes.com//articleshow/38528527.cms
2014-12-06,"Watchers lack adequate facilities to perform high-risk job",http://timesofindia.indiatimes.com//city/coimbatore/Watchers-lack-adequate-facilities-to-perform-high-risk-job/articleshow/45391909.cms
2014-06-06,"‘Caste certificates delayed due to lack of officials’",http://timesofindia.indiatimes.com//city/navi-mumbai/Caste-certificates-delayed-due-to-lack-of-officials/articleshow/36115010.cms
2014-08-05,"Glasgow lets off Indian officials for lack of evidence",http://timesofindia.indiatimes.com//commonwealth-games-2014/india-at-glasgow/Glasgow-lets-off-Indian-officials-for-lack-of-evidence/articleshow/39657395.cms
2014-07-11,"Delta farmers rue over lack of big bang announcements",http://timesofindia.indiatimes.com//city/trichy/Delta-farmers-rue-over-lack-of-big-bang-announcements/articleshow/38165685.cms
2014-01-20,"Do Indian writers lack wit, humour?",http://timesofindia.indiatimes.com//entertainment/kannada/theatre/Do-Indian-writers-lack-wit-humour/articleshow/29090830.cms
2014-06-11,"Power minister Goyal accuses Sheila government of policy paralysis and lack of planning",http://timesofindia.indiatimes.com//city/delhi/Power-minister-Goyal-accuses-Sheila-government-of-policy-paralysis-and-lack-of-planning/articleshow/36363965.cms
2014-06-11,"1,675 medical college seats in Maharashtra scrapped due to lack of proper infrastructure, faculty",http://timesofindia.indiatimes.com//city/mumbai/1675-medical-college-seats-in-Maharashtra-scrapped-due-to-lack-of-proper-infrastructure-faculty/articleshow/36362470.cms
2014-06-11,"83% schools lack basic facilities",http://timesofindia.indiatimes.com//city/thane/83-schools-lack-basic-facilities/articleshow/36361223.cms
2014-06-11,"'Rise in atrocities against dalits in Haryana shows lack of cop action'",http://timesofindia.indiatimes.com//city/chandigarh/Rise-in-atrocities-against-dalits-in-Haryana-shows-lack-of-cop-action/articleshow/36366948.cms
